case_id,customer_id,created_date,closed_date,channel,department,team_name,agent_name,issue_category,issue_subcategory,priority,status,first_response_time_minutes,resolution_time_hours,sla_target_hours,sla_met_flag,reopened_flag,csat_score,escalation_flag,transfer_count,region,shift,resolution_type,root_cause_group,customer_type,queue_name
100111,5436,2025-01-02 13:07:00,2025-01-03 11:43:00,Email,IT Support,Tech Support,Tech_Agent_1,Account,Profile Update,High,Closed,127,22.6,12,0,0,4.8,0,0,West,Evening,Escalated,System Configuration,SMB,Escalation Queue
100112,5089,2025-01-02 23:52:00,2025-01-03 15:04:00,Phone,Finance Ops,Billing Support,Billing_Agent_8,General,Follow-up,High,Closed,60,15.2,12,0,0,4.7,0,0,East,Evening,Manual Correction,System Configuration,SMB,General Queue
100113,8177,2025-01-02 16:57:00,2025-01-05 11:33:00,Email,Customer Success,Retention Desk,Retention_Agent_7,Billing,Payment Failure,Medium,Closed,65,66.6,24,0,0,4.4,0,3,West,Night,Resolved,Queue Imbalance,Mid-Market,Technical Queue
100114,8094,2025-01-02 08:33:00,2025-01-03 00:33:00,Chat,Customer Service,South Ops,South_Agent_3,Technical,Integration Error,High,Resolved,38,16.0,12,0,0,4.0,0,0,West,Night,Manual Correction,Manual Review Delay,Mid-Market,General Queue
100115,6494,2025-01-02 01:08:00,2025-01-02 16:50:00,Email,Customer Service,North Ops,North_Agent_8,Account,Duplicate Record,Urgent,Closed,109,15.7,4,0,0,4.6,0,0,West,Morning,Manual Correction,System Configuration,SMB,Technical Queue
100116,8221,2025-01-02 06:51:00,2025-01-02 12:51:00,Email,Finance Ops,Billing Support,Billing_Agent_5,Retention,Cancellation Request,Medium,Resolved,79,6.0,24,1,1,4.1,0,0,South,Night,Resolved,Queue Imbalance,SMB,Escalation Queue
100117,8057,2025-01-02 16:26:00,2025-01-03 09:26:00,Portal,Finance Ops,Billing Support,Billing_Agent_5,Technical,System Error,Medium,Closed,34,17.0,24,1,1,3.4,1,1,South,Morning,Escalated,Training Gap,Enterprise,VIP Queue
100118,7762,2025-01-02 23:05:00,2025-01-03 16:41:00,Email,Customer Service,North Ops,North_Agent_7,Technical,Login Issue,Medium,Closed,97,17.6,24,1,0,5.0,0,0,East,Night,Automation,Manual Review Delay,SMB,Technical Queue
100119,5506,2025-01-02 09:01:00,2025-01-02 16:31:00,Phone,Customer Service,North Ops,North_Agent_8,Retention,Cancellation Request,Medium,Closed,80,7.5,24,1,0,4.1,0,0,East,Evening,Escalated,System Configuration,Mid-Market,Technical Queue
100120,7764,2025-01-02 12:40:00,2025-01-04 01:28:00,Email,Customer Success,Retention Desk,Retention_Agent_7,Retention,Plan Change,Low,Closed,48,36.8,48,1,0,4.2,0,0,West,Evening,Manual Correction,Queue Imbalance,Mid-Market,General Queue
100121,7652,2025-01-02 20:49:00,2025-01-03 02:49:00,Chat,Customer Success,Retention Desk,Retention_Agent_3,General,Follow-up,Medium,Closed,10,6.0,24,1,0,4.5,0,2,Central,Night,Pending Third Party,Manual Review Delay,Enterprise,VIP Queue
100122,8875,2025-01-02 04:46:00,,Chat,Finance Ops,Billing Support,Billing_Agent_8,Retention,Cancellation Request,Low,Open,94,15.3,48,0,1,3.8,0,0,Central,Evening,Manual Correction,Incomplete Documentation,SMB,VIP Queue
100123,6591,2025-01-02 18:20:00,2025-01-03 23:56:00,Email,Customer Service,North Ops,North_Agent_1,Billing,Invoice Error,Medium,Closed,71,29.6,24,0,0,5.0,0,0,East,Evening,Pending Third Party,Training Gap,SMB,Escalation Queue
100124,7682,2025-01-02 05:16:00,2025-01-02 19:46:00,Chat,IT Support,Tech Support,Tech_Agent_4,General,Document Upload,Low,Resolved,32,14.5,48,1,0,5.0,0,3,Central,Evening,Pending Third Party,Incomplete Documentation,Mid-Market,Escalation Queue
100125,5889,2025-01-02 23:33:00,2025-01-03 11:51:00,Phone,IT Support,Tech Support,Tech_Agent_5,Account,Profile Update,Medium,Closed,91,12.3,24,1,0,4.1,0,0,East,Evening,Resolved,Queue Imbalance,Enterprise,Billing Queue
100126,8693,2025-01-02 12:32:00,2025-01-03 18:14:00,Chat,Finance Ops,Billing Support,Billing_Agent_7,Billing,Payment Failure,Medium,Closed,41,29.7,24,0,0,3.9,0,1,South,Morning,Resolved,System Configuration,Mid-Market,VIP Queue
100127,7714,2025-01-02 15:31:00,2025-01-03 13:49:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Technical,Login Issue,Urgent,Resolved,50,22.3,4,0,0,3.4,0,1,West,Night,Escalated,Incomplete Documentation,Mid-Market,Escalation Queue
100128,8223,2025-01-02 08:18:00,2025-01-02 19:18:00,Chat,Customer Service,North Ops,North_Agent_4,Billing,Refund Request,Medium,Closed,47,11.0,24,1,0,4.5,0,1,West,Morning,Resolved,Incomplete Documentation,SMB,Escalation Queue
100129,8171,2025-01-02 07:57:00,,Chat,Customer Service,South Ops,South_Agent_5,General,Information Request,Medium,Open,14,9.8,24,0,0,3.9,0,0,West,Night,Manual Correction,Training Gap,SMB,General Queue
100130,8270,2025-01-02 18:26:00,2025-01-05 18:26:00,Phone,Finance Ops,Billing Support,Billing_Agent_7,Technical,Login Issue,Low,Closed,85,72.0,48,0,0,4.1,0,0,West,Morning,Pending Third Party,Training Gap,Mid-Market,General Queue
100131,6326,2025-01-02 08:07:00,2025-01-02 18:07:00,Email,Customer Service,South Ops,South_Agent_6,Billing,Refund Request,Low,Resolved,158,10.0,48,1,0,4.8,0,0,Central,Morning,Resolved,Queue Imbalance,Enterprise,Technical Queue
100132,5465,2025-01-02 14:22:00,2025-01-03 22:22:00,Phone,Customer Service,North Ops,North_Agent_5,Technical,Integration Error,Low,Closed,67,32.0,48,1,0,5.0,0,0,Central,Evening,Resolved,Manual Review Delay,SMB,VIP Queue
100133,7063,2025-01-02 03:43:00,2025-01-03 09:19:00,Chat,Finance Ops,Billing Support,Billing_Agent_2,General,Document Upload,Medium,Resolved,22,29.6,24,0,0,5.0,0,0,West,Night,Resolved,Training Gap,SMB,General Queue
100134,5249,2025-01-02 21:57:00,2025-01-03 10:57:00,Phone,Customer Success,Retention Desk,Retention_Agent_7,Account,Duplicate Record,Low,Closed,131,13.0,48,1,0,3.6,0,2,East,Evening,Manual Correction,Manual Review Delay,Mid-Market,VIP Queue
100135,8683,2025-01-02 15:08:00,2025-01-04 13:38:00,Email,Customer Service,North Ops,North_Agent_8,Retention,Plan Change,Medium,Closed,43,46.5,24,0,0,4.9,0,0,Central,Evening,Manual Correction,Manual Review Delay,SMB,Escalation Queue
100136,7593,2025-01-02 09:23:00,2025-01-02 19:59:00,Phone,Customer Service,South Ops,South_Agent_7,Billing,Invoice Error,Medium,Closed,94,10.6,24,1,0,4.5,0,1,South,Evening,Resolved,System Configuration,SMB,Escalation Queue
100137,6762,2025-01-02 17:15:00,2025-01-02 21:21:00,Portal,Customer Success,Retention Desk,Retention_Agent_4,Account,Duplicate Record,Low,Closed,53,4.1,48,1,1,4.2,0,2,Central,Night,Resolved,Training Gap,SMB,General Queue
100138,6694,2025-01-02 15:24:00,2025-01-02 23:18:00,Portal,Customer Success,Retention Desk,Retention_Agent_5,Technical,System Error,High,Closed,53,7.9,12,1,0,4.6,0,3,South,Evening,Resolved,Manual Review Delay,SMB,VIP Queue
100139,7724,2025-01-02 14:34:00,2025-01-03 10:16:00,Email,IT Support,Tech Support,Tech_Agent_8,Billing,Refund Request,High,Closed,25,19.7,12,0,0,3.8,0,0,South,Evening,Resolved,Queue Imbalance,Mid-Market,Billing Queue
100140,6768,2025-01-02 02:54:00,,Email,IT Support,Tech Support,Tech_Agent_2,Billing,Invoice Error,Medium,Open,95,67.3,24,0,0,4.0,0,1,Central,Night,Resolved,Manual Review Delay,SMB,Technical Queue
100141,7300,2025-01-02 20:01:00,,Email,Customer Service,South Ops,South_Agent_6,General,Information Request,High,Open,64,5.3,12,0,0,4.3,0,3,South,Night,Resolved,System Configuration,Mid-Market,General Queue
100142,5210,2025-01-02 14:26:00,2025-01-02 22:02:00,Email,IT Support,Tech Support,Tech_Agent_4,Account,Access Request,Medium,Resolved,76,7.6,24,1,0,4.7,0,1,South,Night,Escalated,System Configuration,Mid-Market,Technical Queue
100143,5633,2025-01-02 17:19:00,2025-01-03 16:49:00,Portal,Finance Ops,Billing Support,Billing_Agent_3,Billing,Payment Failure,Medium,Closed,31,23.5,24,1,0,3.9,0,0,East,Morning,Manual Correction,Manual Review Delay,SMB,General Queue
100144,6141,2025-01-02 03:55:00,2025-01-02 16:25:00,Portal,Finance Ops,Billing Support,Billing_Agent_2,General,Follow-up,Low,Resolved,23,12.5,48,1,0,4.3,0,0,West,Evening,Manual Correction,Incomplete Documentation,Enterprise,Escalation Queue
100145,5107,2025-01-02 21:56:00,2025-01-03 16:32:00,Portal,Customer Success,Retention Desk,Retention_Agent_1,General,Document Upload,Low,Closed,68,18.6,48,1,1,5.0,0,2,South,Morning,Manual Correction,Incomplete Documentation,Enterprise,Billing Queue
100146,5743,2025-01-02 11:58:00,2025-01-02 23:40:00,Phone,Finance Ops,Billing Support,Billing_Agent_4,Account,Duplicate Record,High,Closed,128,11.7,12,1,0,4.7,0,0,West,Night,Resolved,Manual Review Delay,SMB,VIP Queue
100147,5375,2025-01-02 21:36:00,2025-01-04 17:54:00,Email,Customer Service,North Ops,North_Agent_2,Technical,Integration Error,Medium,Resolved,65,44.3,24,0,0,5.0,0,0,West,Evening,Resolved,Incomplete Documentation,SMB,VIP Queue
100148,7955,2025-01-02 12:37:00,2025-01-03 00:25:00,Phone,IT Support,Tech Support,Tech_Agent_5,Account,Profile Update,Medium,Resolved,75,11.8,24,1,0,3.8,0,0,South,Night,Resolved,Training Gap,Enterprise,Escalation Queue
100149,7530,2025-01-02 05:22:00,2025-01-03 02:40:00,Portal,Customer Service,North Ops,North_Agent_6,Billing,Invoice Error,Urgent,Closed,25,21.3,4,0,0,5.0,0,1,Central,Night,Resolved,System Configuration,Mid-Market,General Queue
100150,7486,2025-01-02 14:28:00,2025-01-03 07:34:00,Email,Finance Ops,Billing Support,Billing_Agent_5,Retention,Plan Change,Medium,Closed,35,17.1,24,1,0,4.7,0,1,East,Evening,Resolved,Queue Imbalance,SMB,Technical Queue
100151,5454,2025-01-02 11:46:00,2025-01-02 12:46:00,Email,Customer Service,South Ops,South_Agent_7,General,Information Request,High,Closed,27,1.0,12,1,0,4.2,0,0,South,Night,Resolved,Queue Imbalance,Mid-Market,Escalation Queue
100152,5903,2025-01-02 10:31:00,2025-01-02 19:37:00,Email,IT Support,Tech Support,Tech_Agent_4,General,Document Upload,Medium,Resolved,57,9.1,24,1,0,3.9,0,0,East,Night,Resolved,Queue Imbalance,Enterprise,General Queue
100153,8130,2025-01-02 07:12:00,2025-01-02 08:12:00,Portal,Customer Service,North Ops,North_Agent_1,Technical,System Error,High,Closed,52,1.0,12,1,0,4.9,0,1,South,Evening,Resolved,System Configuration,Enterprise,Technical Queue
100154,5529,2025-01-02 14:41:00,2025-01-02 17:23:00,Chat,Customer Service,North Ops,North_Agent_3,Billing,Refund Request,Medium,Closed,47,2.7,24,1,0,5.0,0,0,East,Night,Resolved,System Configuration,SMB,Billing Queue
100155,6626,2025-01-02 12:05:00,2025-01-02 19:05:00,Email,Customer Success,Retention Desk,Retention_Agent_7,General,Document Upload,Low,Closed,75,7.0,48,1,0,3.6,0,0,Central,Evening,Resolved,Manual Review Delay,SMB,General Queue
100156,7348,2025-01-02 19:39:00,2025-01-03 05:27:00,Phone,IT Support,Tech Support,Tech_Agent_2,Billing,Refund Request,Low,Resolved,48,9.8,48,1,0,4.4,0,0,East,Night,Resolved,Training Gap,Enterprise,VIP Queue
100157,5703,2025-01-02 00:42:00,2025-01-02 09:42:00,Email,Finance Ops,Billing Support,Billing_Agent_3,Billing,Refund Request,High,Resolved,29,9.0,12,1,0,3.6,0,0,East,Night,Resolved,Queue Imbalance,Mid-Market,Technical Queue
100158,7412,2025-01-02 08:18:00,2025-01-03 01:06:00,Phone,Customer Service,North Ops,North_Agent_6,Retention,Cancellation Request,High,Resolved,30,16.8,12,0,0,3.6,0,1,East,Night,Resolved,Training Gap,Mid-Market,General Queue
100159,6364,2025-01-02 11:35:00,,Phone,IT Support,Tech Support,Tech_Agent_6,Account,Access Request,Low,Open,34,16.6,48,0,0,4.5,0,0,West,Morning,Pending Third Party,Queue Imbalance,Enterprise,Escalation Queue
100160,6438,2025-01-02 06:37:00,2025-01-02 10:37:00,Chat,Customer Service,North Ops,North_Agent_7,General,Document Upload,High,Resolved,46,4.0,12,1,0,4.3,0,0,West,Morning,Resolved,System Configuration,SMB,General Queue
100161,5626,2025-01-02 05:55:00,2025-01-02 11:37:00,Chat,Customer Service,South Ops,South_Agent_7,Account,Profile Update,High,Closed,45,5.7,12,1,0,5.0,0,0,Central,Morning,Resolved,Incomplete Documentation,Mid-Market,VIP Queue
100162,8785,2025-01-02 15:19:00,2025-01-02 21:07:00,Portal,IT Support,Tech Support,Tech_Agent_3,General,Document Upload,High,Resolved,9,5.8,12,1,0,4.2,0,0,South,Night,Resolved,Queue Imbalance,SMB,Technical Queue
100163,7586,2025-01-02 16:00:00,2025-01-02 19:36:00,Phone,Customer Service,South Ops,South_Agent_1,Retention,Cancellation Request,Low,Resolved,14,3.6,48,1,0,4.8,0,0,South,Evening,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
100164,6891,2025-01-02 02:31:00,,Chat,Customer Service,North Ops,North_Agent_2,Account,Access Request,Medium,Open,42,3.7,24,0,0,4.3,0,3,East,Morning,Resolved,Manual Review Delay,Mid-Market,General Queue
100165,7519,2025-01-02 22:00:00,2025-01-03 19:06:00,Phone,Finance Ops,Billing Support,Billing_Agent_2,Account,Profile Update,Medium,Closed,40,21.1,24,1,0,4.1,0,1,East,Evening,Resolved,Training Gap,SMB,Escalation Queue
100166,5771,2025-01-02 19:30:00,2025-01-05 06:12:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Billing,Refund Request,Medium,Closed,146,58.7,24,0,0,4.0,0,0,South,Night,Manual Correction,System Configuration,SMB,VIP Queue
100167,8321,2025-01-02 15:22:00,2025-01-03 09:46:00,Phone,Customer Success,Retention Desk,Retention_Agent_8,Technical,Login Issue,Medium,Resolved,23,18.4,24,1,0,5.0,0,2,South,Night,Resolved,Training Gap,SMB,General Queue
100168,6793,2025-01-02 08:27:00,2025-01-03 14:57:00,Email,Customer Success,Retention Desk,Retention_Agent_1,Technical,Login Issue,Medium,Closed,59,30.5,24,0,0,4.2,1,1,East,Night,Escalated,Queue Imbalance,SMB,Escalation Queue
100169,6586,2025-01-02 12:43:00,2025-01-03 14:55:00,Portal,Customer Success,Retention Desk,Retention_Agent_1,Technical,System Error,Medium,Resolved,36,26.2,24,0,0,5.0,0,0,East,Evening,Resolved,System Configuration,Enterprise,Escalation Queue
100170,7285,2025-01-02 11:15:00,,Portal,Customer Service,North Ops,North_Agent_4,Account,Profile Update,High,Open,97,8.0,12,0,0,4.3,0,2,East,Evening,Manual Correction,Queue Imbalance,SMB,Technical Queue
100171,7718,2025-01-02 02:46:00,2025-01-03 13:22:00,Email,Customer Success,Retention Desk,Retention_Agent_4,Technical,System Error,High,Closed,104,34.6,12,0,0,4.6,0,1,West,Evening,Resolved,Training Gap,SMB,Technical Queue
100172,7289,2025-01-02 02:53:00,2025-01-03 18:11:00,Phone,IT Support,Tech Support,Tech_Agent_4,Technical,Integration Error,High,Closed,117,39.3,12,0,0,4.6,0,1,East,Night,Automation,Queue Imbalance,Enterprise,Technical Queue
100173,6734,2025-01-02 22:03:00,2025-01-02 23:27:00,Email,Customer Service,South Ops,South_Agent_8,General,Information Request,Low,Closed,91,1.4,48,1,0,3.6,0,0,South,Morning,Manual Correction,Manual Review Delay,Mid-Market,Technical Queue
100174,5786,2025-01-02 11:39:00,2025-01-02 23:21:00,Phone,Finance Ops,Billing Support,Billing_Agent_2,Technical,Login Issue,Medium,Closed,54,11.7,24,1,0,4.1,1,0,West,Morning,Escalated,Queue Imbalance,SMB,Billing Queue
100175,8420,2025-01-02 17:19:00,2025-01-03 09:55:00,Phone,Customer Service,North Ops,North_Agent_8,Account,Profile Update,High,Resolved,26,16.6,12,0,0,4.0,0,0,Central,Night,Resolved,Queue Imbalance,Enterprise,Technical Queue
100176,5664,2025-01-02 12:51:00,2025-01-03 13:51:00,Email,Customer Success,Retention Desk,Retention_Agent_4,Technical,Integration Error,Medium,Resolved,29,25.0,24,0,0,4.0,0,1,West,Night,Automation,Training Gap,Enterprise,Escalation Queue
100177,7770,2025-01-02 14:01:00,2025-01-02 22:19:00,Phone,Customer Service,South Ops,South_Agent_8,Retention,Cancellation Request,Medium,Closed,44,8.3,24,1,0,4.3,0,0,West,Evening,Resolved,Incomplete Documentation,SMB,Escalation Queue
100178,6267,2025-01-02 18:13:00,2025-01-03 06:25:00,Email,Finance Ops,Billing Support,Billing_Agent_3,Retention,Cancellation Request,Low,Closed,90,12.2,48,1,0,4.4,0,0,East,Morning,Resolved,Training Gap,Enterprise,Technical Queue
100179,7059,2025-01-02 09:37:00,2025-01-03 18:07:00,Phone,Customer Success,Retention Desk,Retention_Agent_3,Retention,Service Complaint,High,Closed,30,32.5,12,0,0,4.9,0,2,East,Morning,Manual Correction,Incomplete Documentation,SMB,Billing Queue
100180,6968,2025-01-02 01:46:00,2025-01-02 07:22:00,Portal,Customer Success,Retention Desk,Retention_Agent_2,Technical,System Error,Medium,Closed,50,5.6,24,1,0,3.9,0,0,South,Night,Resolved,Incomplete Documentation,Enterprise,General Queue
100181,6117,2025-01-02 02:51:00,2025-01-03 21:15:00,Phone,Customer Success,Retention Desk,Retention_Agent_5,Billing,Refund Request,High,Closed,95,42.4,12,0,0,4.0,0,1,East,Night,Automation,Manual Review Delay,Mid-Market,Billing Queue
100182,8811,2025-01-02 15:23:00,2025-01-03 10:47:00,Email,IT Support,Tech Support,Tech_Agent_3,Billing,Invoice Error,Medium,Closed,174,19.4,24,1,1,3.3,0,1,Central,Evening,Resolved,Manual Review Delay,SMB,General Queue
100183,5334,2025-01-02 08:02:00,2025-01-03 02:08:00,Email,IT Support,Tech Support,Tech_Agent_4,General,Follow-up,Medium,Closed,255,18.1,24,1,0,4.2,0,3,South,Morning,Manual Correction,Manual Review Delay,SMB,General Queue
100184,8241,2025-01-02 22:11:00,,Chat,Finance Ops,Billing Support,Billing_Agent_8,Billing,Payment Failure,High,Open,145,32.5,12,0,0,4.0,0,0,West,Morning,Resolved,Incomplete Documentation,Mid-Market,General Queue
100185,7889,2025-01-02 04:44:00,2025-01-03 02:44:00,Phone,Finance Ops,Billing Support,Billing_Agent_8,Retention,Plan Change,High,Closed,61,22.0,12,0,1,4.6,0,0,East,Evening,Resolved,Manual Review Delay,Mid-Market,Escalation Queue
100186,8420,2025-01-02 08:44:00,2025-01-03 04:38:00,Chat,Customer Service,North Ops,North_Agent_7,Billing,Invoice Error,Urgent,Closed,41,19.9,4,0,0,4.6,0,0,West,Night,Pending Third Party,Incomplete Documentation,Enterprise,Escalation Queue
100187,6233,2025-01-02 09:50:00,2025-01-04 08:20:00,Chat,Customer Success,Retention Desk,Retention_Agent_5,Retention,Cancellation Request,Low,Closed,15,46.5,48,1,0,4.2,0,2,Central,Morning,Resolved,Manual Review Delay,Enterprise,Billing Queue
100188,8427,2025-01-02 02:08:00,2025-01-02 04:14:00,Phone,IT Support,Tech Support,Tech_Agent_7,General,Follow-up,Medium,Closed,69,2.1,24,1,1,3.9,0,1,East,Night,Resolved,System Configuration,SMB,Escalation Queue
100189,5588,2025-01-02 08:15:00,2025-01-02 14:21:00,Phone,Customer Service,North Ops,North_Agent_1,General,Document Upload,Low,Closed,11,6.1,48,1,0,3.6,0,3,South,Evening,Resolved,System Configuration,SMB,General Queue
100190,5767,2025-01-02 19:28:00,2025-01-03 11:28:00,Portal,Customer Success,Retention Desk,Retention_Agent_7,Account,Profile Update,Medium,Closed,68,16.0,24,1,0,4.6,0,0,Central,Night,Resolved,Incomplete Documentation,Enterprise,Technical Queue
100191,7269,2025-01-02 17:19:00,2025-01-03 14:01:00,Email,Customer Service,North Ops,North_Agent_7,General,Document Upload,Low,Closed,44,20.7,48,1,0,4.0,0,0,Central,Evening,Resolved,Queue Imbalance,Mid-Market,VIP Queue
100192,5066,2025-01-02 08:39:00,2025-01-04 15:39:00,Email,Customer Service,North Ops,North_Agent_3,Retention,Service Complaint,Low,Closed,67,55.0,48,0,0,4.4,0,0,South,Morning,Resolved,Incomplete Documentation,SMB,Technical Queue
100193,5181,2025-01-02 11:20:00,2025-01-03 12:50:00,Chat,Customer Service,South Ops,South_Agent_1,Billing,Payment Failure,Medium,Closed,6,25.5,24,0,0,4.0,0,0,South,Night,Manual Correction,Manual Review Delay,Enterprise,Technical Queue
100194,5746,2025-01-02 16:20:00,2025-01-03 08:56:00,Phone,Customer Service,South Ops,South_Agent_6,Retention,Plan Change,Low,Resolved,25,16.6,48,1,0,4.2,0,0,West,Morning,Resolved,Incomplete Documentation,SMB,VIP Queue
100195,8628,2025-01-02 01:29:00,2025-01-02 08:59:00,Portal,Customer Service,North Ops,North_Agent_4,Account,Profile Update,Medium,Closed,110,7.5,24,1,0,4.9,0,0,Central,Evening,Resolved,Manual Review Delay,SMB,Technical Queue
100196,5149,2025-01-02 16:09:00,2025-01-03 15:09:00,Email,Customer Success,Retention Desk,Retention_Agent_4,Retention,Plan Change,Urgent,Closed,35,23.0,4,0,0,4.7,0,1,West,Evening,Escalated,Training Gap,SMB,Technical Queue
100197,6789,2025-01-02 04:14:00,,Phone,Customer Service,North Ops,North_Agent_8,Account,Duplicate Record,Low,Open,71,5.6,48,0,0,4.1,0,0,East,Night,Automation,Queue Imbalance,SMB,VIP Queue
100198,7037,2025-01-02 16:56:00,2025-01-04 00:26:00,Chat,IT Support,Tech Support,Tech_Agent_5,Account,Profile Update,Medium,Resolved,50,31.5,24,0,0,5.0,0,1,South,Night,Automation,Manual Review Delay,Enterprise,Technical Queue
100199,8368,2025-01-02 14:41:00,2025-01-03 13:17:00,Phone,Customer Service,North Ops,North_Agent_4,Retention,Cancellation Request,High,Closed,8,22.6,12,0,0,4.6,0,0,West,Night,Automation,Manual Review Delay,Enterprise,Technical Queue
